date,subject,price,condition_name,subarea_name,adview_url
2024-08-23 15:04:14,iphone 14 pro 512 GB,3700,Second-hand (Used),Dungun,https://www.mudah.my/iphone-14-pro-512-gb-107953450.htm
2024-08-23 15:04:06,IPhone 14 Pro 128gb,3199,Second-hand (Used),Muar,https://www.mudah.my/iphone-14-pro-128gb-107954608.htm
2024-08-23 15:01:10,Iphone 14 Pro 128gb,3050,Second-hand (Used),Setapak,https://www.mudah.my/iphone-14-pro-128gb-107733445.htm
2024-08-23 10:52:39,iphone 14 pro 128gb,3400,Second-hand (Used),Cheras,https://www.mudah.my/iphone-14-pro-128gb-108008564.htm
2024-08-23 09:28:11,Iphone 14 Pro 256GB Deep Purple,3770,Second-hand (Used),Sungai Petani,https://www.mudah.my/iphone-14-pro-256gb-deep-purple-108007184.htm
2024-08-22 16:05:02,Iphone 14 pro 256gb,2899,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-256gb-108000001.htm
2024-08-22 15:07:00,iphone 14 pro 256gb,3000,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-256gb-107947967.htm
2024-08-22 15:04:28,Iphone 14 pro 128,3399,Second-hand (Used),Bukit Jambul,https://www.mudah.my/iphone-14-pro-128-107796567.htm
2024-08-22 13:25:02,Offer Iphone 14pro max 256gb,3799,Second-hand (Used),Klebang,https://www.mudah.my/offer-iphone-14pro-max-256gb-107996769.htm
2024-08-22 11:45:03,IPHONE 14 PRO 512Gb PURPLE,3690,Second-hand (Used),Petaling Jaya,https://www.mudah.my/iphone-14-pro-512gb-purple-107994933.htm
2024-08-22 11:45:03,iphone 14 pro max 256gb,3699,Second-hand (Used),Melaka Tengah,https://www.mudah.my/iphone-14-pro-max-256gb-107994926.htm
2024-08-22 11:45:03,iPhone 14 Pro Max 256GB black,3900,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-14-pro-max-256gb-black-107994929.htm
2024-08-22 10:24:54,Iphone 14 Pro Max Black 256GB,3800,Second-hand (Used),Subang Jaya,https://www.mudah.my/iphone-14-pro-max-black-256gb-107993542.htm
2024-08-22 09:57:19,Iphone 14 Pro 128GB,3099,Second-hand (Used),Batu Caves,https://www.mudah.my/iphone-14-pro-128gb-107993255.htm
2024-08-22 08:39:52,Iphone 14 Pro Max 512gb Myset,4289,Second-hand (Used),Marang,https://www.mudah.my/iphone-14-pro-max-512gb-myset-107992336.htm
2024-08-21 15:07:33,iphone 14 pro & 11 pro max,4250,Second-hand (Used),Taiping,https://www.mudah.my/iphone-14-pro-11-pro-max-107934410.htm
2024-08-21 15:05:50,Iphone 14 pro max 128gb,3600,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-128gb-107935150.htm
2024-08-21 12:48:18,New Iphone 14pro max 128gb,4699,New,Klebang,https://www.mudah.my/new-iphone-14pro-max-128gb-107982801.htm
2024-08-21 10:43:32,IPHONE 14 Pro Max!! 512GB ,4199,Second-hand (Used),Cheras,https://www.mudah.my/iphone-14-pro-max-512gb-107980585.htm
2024-08-21 10:42:08,iPhone 14 Pro Max 128GB,3499,Second-hand (Used),Kepala Batas,https://www.mudah.my/iphone-14-pro-max-128gb-107980557.htm
2024-08-20 15:06:43,IPHONE 14 pro max 128gb FULL SET,3150,Second-hand (Used),Kulai,https://www.mudah.my/iphone-14-pro-max-128gb-full-set-107926104.htm
2024-08-20 15:03:24,Iphone 14 pro max,3600,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-107810026.htm
2024-08-20 13:41:49,TRADE IN WELCOME - IPHONE 14 PRO MAX 1Tb,4399,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-1tb-107969533.htm
2024-08-20 13:41:45,TRADE IN WELCOME - IPHONE 14 PRO MAX 512Gb,4199,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-512gb-107969532.htm
2024-08-20 13:41:40,TRADE IN WELCOME - IPHONE 14 PRO MAX 256Gb,3899,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-256gb-107969531.htm
2024-08-20 13:41:34,TRADE IN WELCOME - IPHONE 14 PRO MAX 128Gb,3599,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-128gb-107969529.htm
2024-08-19 15:31:44,iphone 14pro iphone 15pro 256gb || warranty july,3500,Second-hand (Used),Rawang,https://www.mudah.my/iphone-14pro-iphone-15pro-256gb-warranty-july-107957340.htm
2024-08-19 15:09:17,Iphone 14 Pro 256G,3500,Second-hand (Used),Puchong,https://www.mudah.my/iphone-14-pro-256g-107915352.htm
2024-08-19 15:09:10,iphone 14 pro max 256,3800,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-256-107913471.htm
2024-08-19 15:06:09,Iphone 14 Pro Max,3800,Second-hand (Used),Batu Berendam,https://www.mudah.my/iphone-14-pro-max-107902785.htm
2024-08-19 15:04:46,iPhone 14 Pro Max 256GB,4399,Second-hand (Used),Parit Buntar,https://www.mudah.my/iphone-14-pro-max-256gb-107362516.htm
2024-08-18 16:20:56,Apple iPhone 14 Pro Max 128GB Purple,4000,Second-hand (Used),Georgetown,https://www.mudah.my/apple-iphone-14-pro-max-128gb-purple-107946897.htm
2024-08-18 15:07:45,Iphone 14 pro 128 deep purple,2990,Second-hand (Used),Kuala Nerus,https://www.mudah.my/iphone-14-pro-128-deep-purple-107898204.htm
2024-08-18 15:06:59,iPhone 14 Pro 256GB Deep Purple,3490,Second-hand (Used),Alor Setar,https://www.mudah.my/iphone-14-pro-256gb-deep-purple-107896407.htm
2024-08-18 15:06:33,Iphone 14 Pro Full Set,3500,Second-hand (Used),Jalan Ipoh,https://www.mudah.my/iphone-14-pro-full-set-107892288.htm
2024-08-18 15:01:44,IPhone 14 Pro 256GB / 512GB / 1TB Dual Sim-Fullset,3449,Second-hand (Used),Tampoi,https://www.mudah.my/iphone-14-pro-256gb-512gb-1tb-dual-sim-fullset-107946109.htm
2024-08-18 15:00:52,Iphone 14 pro 128gb,3050,Second-hand (Used),Cameron Highlands,https://www.mudah.my/iphone-14-pro-128gb-107767880.htm
2024-08-18 10:15:00,Iphone 14 Pro Max 128gb,3500,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-max-128gb-107942812.htm
2024-08-18 08:19:25,iphone 14 pro 512gb,3399,Second-hand (Used),Melaka Tengah,https://www.mudah.my/iphone-14-pro-512gb-107491694.htm
2024-08-18 08:19:23,iphone 14 pro max 512gb,3899,Second-hand (Used),Melaka Tengah,https://www.mudah.my/iphone-14-pro-max-512gb-107508701.htm
2024-08-17 16:24:02,iphone 14 Pro 512GB,4500,Second-hand (Used),Georgetown,https://www.mudah.my/iphone-14-pro-512gb-107937629.htm
2024-08-17 15:08:39,Iphone 14 Pro 256Gb,3500,Second-hand (Used),Kemaman,https://www.mudah.my/iphone-14-pro-256gb-107882449.htm
2024-08-17 15:07:45,iPhone 14 Pro Max 256GB,3980,Second-hand (Used),Bukit Beruntung,https://www.mudah.my/iphone-14-pro-max-256gb-107879181.htm
2024-08-17 15:07:29,IPHONE 14pro 256GB,3400,Second-hand (Used),Kemaman,https://www.mudah.my/iphone-14pro-256gb-107881882.htm
2024-08-17 15:07:23,iphone 14pro 256gb,3500,Second-hand (Used),Bukit Mertajam,https://www.mudah.my/iphone-14pro-256gb-107882372.htm
2024-08-17 15:07:18,Iphone 14 pro 128gb,3000,Second-hand (Used),Kuala Nerus,https://www.mudah.my/iphone-14-pro-128gb-107880849.htm
2024-08-17 15:03:45,Iphone 14 Pro Max 1TB,4899,Second-hand (Used),KL City,https://www.mudah.my/iphone-14-pro-max-1tb-107875468.htm
2024-08-17 09:50:25,Iphone 14 Pro Max 256gb,4000,Second-hand (Used),Bandar Bukit Tinggi,https://www.mudah.my/iphone-14-pro-max-256gb-107931676.htm
2024-08-16 15:08:44,Iphone 14 pro max,3900,Second-hand (Used),Setiawangsa,https://www.mudah.my/iphone-14-pro-max-107872485.htm
2024-08-16 15:07:15,Iphone 14 Pro 256GB,3800,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/iphone-14-pro-256gb-107861145.htm
2024-08-16 15:05:52,Iphone 14 pro max ( 128gb),3800,Second-hand (Used),Kepala Batas,https://www.mudah.my/iphone-14-pro-max-128gb-107859969.htm
2024-08-16 15:00:45,iphone 14 pro max 256gb ,4100,Second-hand (Used),Georgetown,https://www.mudah.my/iphone-14-pro-max-256gb-107732239.htm
2024-08-15 15:04:26,Iphone 14 Pro Max 256GB,3300,Second-hand (Used),Muadzam Shah,https://www.mudah.my/iphone-14-pro-max-256gb-107851606.htm
2024-08-15 10:36:53,IPhone 14 Pro Max 256GB Original Set,3550,Second-hand (Used),Georgetown,https://www.mudah.my/iphone-14-pro-max-256gb-original-set-107905052.htm
2024-08-14 15:07:39,Iphone 14 pro max,6000,Second-hand (Used),Petaling Jaya,https://www.mudah.my/iphone-14-pro-max-107849192.htm
2024-08-14 14:45:01,Iphone 14pro 256gb Secondhand Readystock promo,3399,Second-hand (Used),Alor Setar,https://www.mudah.my/iphone-14pro-256gb-secondhand-readystock-promo-107895626.htm
2024-08-14 09:39:30,iphone 14 Pro 128gb MYSET,3100,Second-hand (Used),Subang Jaya,https://www.mudah.my/iphone-14-pro-128gb-myset-107890005.htm
2024-08-13 15:06:44,Iphone 14 pro untuk di jual,3050,Second-hand (Used),Kuala Nerus,https://www.mudah.my/iphone-14-pro-untuk-di-jual-107836014.htm
2024-08-13 15:01:40,iphone 14pro 256gb,3700,Second-hand (Used),Rawang,https://www.mudah.my/iphone-14pro-256gb-107881735.htm
2024-08-13 14:50:02,New iphone 14 pro max 512GB,6099,New,Klebang,https://www.mudah.my/new-iphone-14-pro-max-512gb-107881258.htm
2024-08-13 12:44:03,iPhone 14 Pro Max (1TB) Deep Purple,4699,Second-hand (Used),Bukit Bintang,https://www.mudah.my/iphone-14-pro-max-1tb-deep-purple-107879007.htm
2024-08-12 16:23:38,iphone 14 pro 128gb,3500,Second-hand (Used),Taman Desa,https://www.mudah.my/iphone-14-pro-128gb-107868328.htm
2024-08-12 15:07:17,IPhone 14 Pro 256gb,3700,Second-hand (Used),Bukit Bintang,https://www.mudah.my/iphone-14-pro-256gb-107821297.htm
2024-08-12 15:07:12,iphone 14 pro,3899,Second-hand (Used),Juru,https://www.mudah.my/iphone-14-pro-107823235.htm
2024-08-12 08:50:49,Iphone 14 Pro Max 256GB,3900,Second-hand (Used),Bukit Jambul,https://www.mudah.my/iphone-14-pro-max-256gb-107860163.htm
2024-08-11 19:57:42,iphone 14 Pro 128gb,3350,New,Johor Bahru,https://www.mudah.my/iphone-14-pro-128gb-107857817.htm
2024-08-11 15:23:17,Apple Iphone 14 Pro | Promax Used Readystok,3299,Second-hand (Used),Kota Bharu,https://www.mudah.my/apple-iphone-14-pro-promax-used-readystok-105550675.htm
2024-08-11 15:06:34,Iphone 14 Pro Max 128gb,3500,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-14-pro-max-128gb-107749409.htm
2024-08-11 09:04:04,iPhone 14pro max,3500,Second-hand (Used),Gelang Patah,https://www.mudah.my/iphone-14pro-max-107850345.htm
2024-08-10 15:07:30,Iphone 14 Pro Max 1TB,4399,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14-pro-max-1tb-107783187.htm
2024-08-10 15:06:47,Iphone 14 pro max 128gb,3800,Second-hand (Used),Gua Musang,https://www.mudah.my/iphone-14-pro-max-128gb-107787681.htm
2024-08-10 15:06:34,Iphone 14 pro 256gb(fullset),3500,Second-hand (Used),Besut,https://www.mudah.my/iphone-14-pro-256gb-fullset-107784487.htm
2024-08-09 15:09:35,Iphone 14 Pro 128,4000,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14-pro-128-107776723.htm
2024-08-09 15:09:16,Iphone 14pro 512GB,3700,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14pro-512gb-107773035.htm
2024-08-09 15:08:59,iPhone 14 PRO MAX 256GB,3900,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-256gb-107772767.htm
2024-08-09 15:08:56,IPhone 14 Pro Max 256GB,4000,Second-hand (Used),Bayan Lepas,https://www.mudah.my/iphone-14-pro-max-256gb-107772798.htm
2024-08-09 15:08:55,iphone 14 pro max,3600,Second-hand (Used),Kota Bharu,https://www.mudah.my/iphone-14-pro-max-107775488.htm
2024-08-09 15:08:16,Iphone 14 pro for sale,3100,Second-hand (Used),Kuala Nerus,https://www.mudah.my/iphone-14-pro-for-sale-107766972.htm
2024-08-09 12:53:22,Apple iPhone 14 Pro 128GB - Original Apple Grade A,3199,Second-hand (Used),KL City,https://www.mudah.my/apple-iphone-14-pro-128gb-original-apple-grade-a-106694658.htm
2024-08-09 08:31:34,Iphone 14 pro max 256GB,4200,Second-hand (Used),Cheras,https://www.mudah.my/iphone-14-pro-max-256gb-107824260.htm
2024-08-08 15:03:06,IPHONE 14 PRO MAX 128gb TIP TOP,3399,Second-hand (Used),Ambang Botanic,https://www.mudah.my/iphone-14-pro-max-128gb-tip-top-107758373.htm
2024-08-08 11:27:30,iPhone 14 Pro Max 256gb Space Black,3899,Second-hand (Used),Pandan Indah,https://www.mudah.my/iphone-14-pro-max-256gb-space-black-107812713.htm
2024-08-07 18:01:00,Iphone 14 Pro 256Gb,3699,Second-hand (Used),Kajang,https://www.mudah.my/iphone-14-pro-256gb-107806223.htm
2024-08-07 15:03:35,iPhone 14 pro 128gb,3250,Second-hand (Used),Old Klang Road,https://www.mudah.my/iphone-14-pro-128gb-107748728.htm
2024-08-07 15:02:10,IPhone 14 pro 10/10 condition,3100,Second-hand (Used),Semenyih,https://www.mudah.my/iphone-14-pro-10-10-condition-107745206.htm
2024-08-07 14:39:34,Apple iPhone 14 Pro Max 128GB - Original Used,3799,Second-hand (Used),KL City,https://www.mudah.my/apple-iphone-14-pro-max-128gb-original-used-106694656.htm
2024-08-07 10:36:39,IPhone 14pro,3900,Second-hand (Used),Bangi,https://www.mudah.my/iphone-14pro-107797751.htm
2024-08-06 20:05:02,iPhone 14 Pro Max 256gb,4000,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-256gb-107792787.htm
2024-08-06 15:12:21,iphone 14 pro max,3600,Second-hand (Used),Serdang,https://www.mudah.my/iphone-14-pro-max-107741169.htm
2024-08-06 15:09:55,IPHONE 14 PRO 256gb,3300,Second-hand (Used),Rawang,https://www.mudah.my/iphone-14-pro-256gb-107734543.htm
2024-08-06 15:08:15,IPHONE 14 pro 256gb,3300,Second-hand (Used),Banting,https://www.mudah.my/iphone-14-pro-256gb-107734987.htm
2024-08-06 15:08:07,Iphone 14 pro max 256gb,3699,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-max-256gb-107732838.htm
2024-08-06 15:01:58,iphone 14 pro max 256 gb deep purple,4000,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/iphone-14-pro-max-256-gb-deep-purple-107329519.htm
2024-08-04 15:06:27,Iphone 14 Pro Max,3699,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-max-107715135.htm
2024-08-04 08:30:58,iPhone 14 Pro Max 256GB Physical Dual SIM 😍,3800,Second-hand (Used),Desa Petaling,https://www.mudah.my/iphone-14-pro-max-256gb-physical-dual-sim-107756180.htm
2024-08-03 23:08:32,iphone 14pro max 256gb,3950,Second-hand (Used),Bachok,https://www.mudah.my/iphone-14pro-max-256gb-107755092.htm
2024-08-03 15:06:25,iphone 14pro max original,4300,Second-hand (Used),Setapak,https://www.mudah.my/iphone-14pro-max-original-107698030.htm
2024-08-03 15:04:55,Iphone 14 Pro Purple,3750,Second-hand (Used),Patau-Patau 1,https://www.mudah.my/iphone-14-pro-purple-107702243.htm
2024-08-03 14:10:03,Iphone 14 pro max 128GB,3899,Second-hand (Used),Klebang,https://www.mudah.my/iphone-14-pro-max-128gb-107749593.htm
2024-08-03 11:28:12,iPhone 14 Pro Space Black 1 TB (Fixed Price),5555,New,Sri Hartamas,https://www.mudah.my/iphone-14-pro-space-black-1-tb-fixed-price-107747227.htm
2024-08-03 11:27:41,TRADE IN WELCOME -  IPHONE 14 PRO MAX 256Gb,3799,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-256gb-107747212.htm
2024-08-03 10:33:54,Iphone 14 pro max 128gb deep purple,3549,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14-pro-max-128gb-deep-purple-107746108.htm
2024-08-02 16:02:49,Iphone 14 Pro Max 256Gb,3600,Second-hand (Used),Sandakan,https://www.mudah.my/iphone-14-pro-max-256gb-107739533.htm
2024-08-02 15:16:22,iPhone 14 Pro Max,3700,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-max-107738522.htm
2024-08-02 15:08:05,Iphone 14pro 256gb purple,3500,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14pro-256gb-purple-107688107.htm
2024-08-02 15:07:19,iPhone 14 Pro Max,3750,Second-hand (Used),Serdang,https://www.mudah.my/iphone-14-pro-max-107686795.htm
2024-08-02 15:05:48,IPHONE 14 Pro Max,4000,New,Beranang,https://www.mudah.my/iphone-14-pro-max-107681413.htm
2024-08-02 15:02:22,IPHONE 14 pro,3100,Second-hand (Used),Miri,https://www.mudah.my/iphone-14-pro-107679102.htm
2024-08-02 12:26:13,iPhone 14pro,3150,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14pro-107735364.htm
2024-08-02 09:27:24,Iphone 14 Pro Max 128GB,4850,Second-hand (Used),Bayan Lepas,https://www.mudah.my/iphone-14-pro-max-128gb-107730394.htm
2024-08-01 20:01:55,iPhone 14pro,3200,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14pro-107726379.htm
2024-08-01 15:04:37,iPhone 14 pro with insurance,3569,Second-hand (Used),Sungai Besi,https://www.mudah.my/iphone-14-pro-with-insurance-107670772.htm
2024-08-01 15:02:59,iphone 14 pro max 256GB Deep Purple,4400,Second-hand (Used),Pandan Indah,https://www.mudah.my/iphone-14-pro-max-256gb-deep-purple-107671672.htm
2024-07-31 15:04:59,Iphone 14 pro 256gb Zp set🇲🇾,3399,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-256gb-zp-set-107710205.htm
2024-07-31 14:25:01,Iphone 14 pro 512GB,3699,Second-hand (Used),Klebang,https://www.mudah.my/iphone-14-pro-512gb-107709214.htm
2024-07-30 15:07:06,iphone 14 pro,3200,Second-hand (Used),Kuala Kangsar,https://www.mudah.my/iphone-14-pro-107655434.htm
2024-07-30 15:06:16,Letgo Iphone 14 pro max 256gb,4550,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/letgo-iphone-14-pro-max-256gb-107650043.htm
2024-07-29 15:01:34,iPhone 14 Pro Max for Sale,3699,Second-hand (Used),Damansara Damai,https://www.mudah.my/iphone-14-pro-max-for-sale-107565017.htm
2024-07-29 09:14:36,iphone 14 pro 128,3100,Second-hand (Used),Kota Bharu,https://www.mudah.my/iphone-14-pro-128-107679523.htm
2024-07-28 15:04:49,iphone 14 pro (256gb) deep purple,3500,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-256gb-deep-purple-107620170.htm
2024-07-27 15:06:47,iPhone 14 Pro Max 256GB Deep Purple,3500,Second-hand (Used),Sentul,https://www.mudah.my/iphone-14-pro-max-256gb-deep-purple-107608597.htm
2024-07-27 15:05:11,iphone 14 pro max (256gb) deep purple,3800,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-256gb-deep-purple-107606866.htm
2024-07-26 17:51:18,IPhone 14 Pro 128GB Original Set,2980,Second-hand (Used),Georgetown,https://www.mudah.my/iphone-14-pro-128gb-original-set-107656062.htm
2024-07-26 15:03:02,Iphone 14pro,3999,Second-hand (Used),Klang,https://www.mudah.my/iphone-14pro-107653030.htm
2024-07-25 15:02:04,Iphone 14 Pro Max,3999,Second-hand (Used),Pasir Puteh,https://www.mudah.my/iphone-14-pro-max-107499096.htm
2024-07-25 13:15:01,Iphone 14 pro 128GB,3399,Second-hand (Used),Klebang,https://www.mudah.my/iphone-14-pro-128gb-107637689.htm
2024-07-25 12:45:53,New Iphone 14 pro max 128GB,5199,New,Klebang,https://www.mudah.my/new-iphone-14-pro-max-128gb-107637432.htm
2024-07-24 13:26:28,iPhone 14 Pro 128GB (MZ Mobile),3199,Second-hand (Used),Kota Damansara,https://www.mudah.my/iphone-14-pro-128gb-mz-mobile-107624269.htm
2024-07-24 11:07:30,USED Apple iPhone 14 Pro 128Gb Silver Zp Fullset,3499,Second-hand (Used),Ampang,https://www.mudah.my/used-apple-iphone-14-pro-128gb-silver-zp-fullset-107621524.htm
2024-07-24 09:15:31,Iphone 14 pro max 128 gb,4000,New,Kuching,https://www.mudah.my/iphone-14-pro-max-128-gb-107619800.htm
2024-07-23 15:01:47,iPhone 14 Pro 512gb,3800,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14-pro-512gb-107557730.htm
2024-07-22 15:07:29,I Phone 14 Pro Max (128gb Variant) Looking New,3299,Second-hand (Used),Chan Sow Lin,https://www.mudah.my/i-phone-14-pro-max-128gb-variant-looking-new-107555147.htm
2024-07-22 15:04:12,iPhone 14 pro max ,3500,Second-hand (Used),Glenmarie,https://www.mudah.my/iphone-14-pro-max-107369396.htm
2024-07-22 15:03:27,Iphone 14 Pro Max,4250,Second-hand (Used),Ipoh,https://www.mudah.my/iphone-14-pro-max-107544806.htm
2024-07-21 19:25:01,iPhone 14 Pro Max 256GB,3999,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-14-pro-max-256gb-107589670.htm
2024-07-21 19:11:17,Iphone 14 Pro 256gb,3500,Second-hand (Used),Kota Bharu,https://www.mudah.my/iphone-14-pro-256gb-107589643.htm
2024-07-21 15:50:01,iPhone 14 Pro 256GB (01864),3050,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-14-pro-256gb-01864-107587539.htm
2024-07-21 15:25:01,iPhone 14 Pro 512GB (33408),2880,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-14-pro-512gb-33408-107587187.htm
2024-07-21 15:05:55,iphone 14 pro max 512gb,4599,Second-hand (Used),Mentakab,https://www.mudah.my/iphone-14-pro-max-512gb-107478032.htm
2024-07-21 15:05:25,iPhone 14 pro 128GB full set,3050,Second-hand (Used),Cheras,https://www.mudah.my/iphone-14-pro-128gb-full-set-107532002.htm
2024-07-21 08:05:21,Apple iPhone 14 Pro Max 256GB Silver,4300,Second-hand (Used),Georgetown,https://www.mudah.my/apple-iphone-14-pro-max-256gb-silver-107581971.htm
2024-07-20 16:25:02,TRADE IN WELCOME - IPHONE 14 PRO 512Gb,3899,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-512gb-106277833.htm
2024-07-20 16:25:02,TRADE IN WELCOME - IPHONE 14 PRO 256Gb,3699,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-256gb-106277830.htm
2024-07-20 16:25:02,TRADE IN WELCOME - IPHONE 14 PRO 128Gb,3399,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-128gb-106239910.htm
2024-07-20 16:25:01,TRADE IN WELCOME - IPHONE 14 PRO 1Tb,4099,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-1tb-106277834.htm
2024-07-20 16:25:01,TRADE IN WELCOME - IPHONE 14 PRO MAX 1Tb,4599,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-1tb-107577874.htm
2024-07-20 16:25:01,TRADE IN WELCOME - IPHONE 14 PRO MAX 512Gb,4399,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-512gb-107577873.htm
2024-07-20 16:25:01,TRADE IN WELCOME - IPHONE 14 PRO MAX 256Gb,4099,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-256gb-107577872.htm
2024-07-20 15:06:38,iPhone 14 Pro 128GB Deep Purple,3500,Second-hand (Used),Bandar Sunway,https://www.mudah.my/iphone-14-pro-128gb-deep-purple-107521820.htm
2024-07-19 15:25:26,New Iphone 14 pro 256GB,5199,New,Klebang,https://www.mudah.my/new-iphone-14-pro-256gb-107564456.htm
2024-07-19 15:06:55,iphone 14pro,3000,Second-hand (Used),Port Dickson,https://www.mudah.my/iphone-14pro-107509648.htm
2024-07-18 12:03:24,IPhone 14 Pro Max (purple),4000,Second-hand (Used),Besut,https://www.mudah.my/iphone-14-pro-max-purple-107546979.htm
2024-07-18 11:27:39,iphone 14 pro max 256GB,3899,Second-hand (Used),Kota Damansara,https://www.mudah.my/iphone-14-pro-max-256gb-107546298.htm
2024-07-17 15:05:19,Iphone 14 Pro Max 256gb Space Black,3499,New,Shah Alam,https://www.mudah.my/iphone-14-pro-max-256gb-space-black-107340291.htm
2024-07-17 13:45:02,Iphone 14 pro max 512GB,4099,Second-hand (Used),Klebang,https://www.mudah.my/iphone-14-pro-max-512gb-107534962.htm
2024-07-17 11:31:54,Iphone 14 pro 128gb,3500,Second-hand (Used),Kuala Nerus,https://www.mudah.my/iphone-14-pro-128gb-107532864.htm
2024-07-16 19:52:41,Iphone 14 pro 256GB (Deep Purple),3500,Second-hand (Used),Gelugor,https://www.mudah.my/iphone-14-pro-256gb-deep-purple-107527199.htm
2024-07-16 15:10:08,iPhone 14 Pro Max 256GB Silver ZP Fullset,3850,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-256gb-silver-zp-fullset-107470025.htm
2024-07-16 13:22:00,New iphone 14 pro max 128GB,5299,New,Klebang,https://www.mudah.my/new-iphone-14-pro-max-128gb-107520187.htm
2024-07-16 08:05:20,IPHONE 14 PRO MAX 512GB PLING MURAH DI kelantan,4190,Second-hand (Used),Kubang Kerian,https://www.mudah.my/iphone-14-pro-max-512gb-pling-murah-di-kelantan-107514379.htm
2024-07-15 15:14:38,iPhone 14 Pro Max 256gb Deep Purple ZP,3880,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14-pro-max-256gb-deep-purple-zp-107464267.htm
2024-07-15 10:56:40,Apple Iphone 14 Pro Max 256GB,4000,Second-hand (Used),Johor Bahru,https://www.mudah.my/apple-iphone-14-pro-max-256gb-107503571.htm
2024-07-14 20:09:25,Iphone 14 pro,4000,Second-hand (Used),Others,https://www.mudah.my/iphone-14-pro-107499852.htm
2024-07-14 15:13:29,Iphone 14 pro max,3600,Second-hand (Used),Tanah Merah,https://www.mudah.my/iphone-14-pro-max-107452359.htm
2024-07-14 15:10:36,iphone 14 pro max 128 nego,3800,Second-hand (Used),Mersing,https://www.mudah.my/iphone-14-pro-max-128-nego-107446451.htm
2024-07-14 15:01:36,iphone 14 pro 128gb,3900,Second-hand (Used),Taiping,https://www.mudah.my/iphone-14-pro-128gb-107439767.htm
2024-07-13 18:41:40,Iphone 14 Pro 128GB,3300,Second-hand (Used),Alor Gajah,https://www.mudah.my/iphone-14-pro-128gb-107489477.htm
2024-07-12 15:50:01,New Iphone 14pro max 128gb,5199,New,Klebang,https://www.mudah.my/new-iphone-14pro-max-128gb-107474955.htm
2024-07-12 15:47:00,Iphone 14pro max 512gb,4050,Second-hand (Used),Klebang,https://www.mudah.my/iphone-14pro-max-512gb-107475073.htm
2024-07-12 15:10:50,iPhone 14 pro Max 128gb,4100,Second-hand (Used),Alam Impian,https://www.mudah.my/iphone-14-pro-max-128gb-107413185.htm
